community,district,business_area,title,room_type,area,orientation,floor_info,total_price,unit_price,deal_date,source,url
金茂洞庭生态创新城,岳阳楼区,,金茂洞庭生态创新城 3室2厅 108.45平米,3室2厅,108.45,,,52,4878元,2025-01-18,市场信息,https://yueyang.esf.fang.com/chengjiao/1717688_1_2.htm
金茂洞庭生态创新城,岳阳楼区,,金茂洞庭生态创新城 3室2厅 103平米,3室2厅,103,,,68,6680元,2025-01-12,市场信息,https://yueyang.esf.fang.com/chengjiao/1717677_1_2.htm
金茂洞庭生态创新城,岳阳楼区,,金茂洞庭生态创新城 3室2厅 97.02平米,3室2厅,97.02,,,61,6370元,2024-12-24,市场信息,https://yueyang.esf.fang.com/chengjiao/1717603_1_2.htm
金茂洞庭生态创新城,岳阳楼区,,金茂洞庭生态创新城 3室2厅 107平米,3室2厅,107,,,64,5982元,2024-12-20,市场信息,https://yueyang.esf.fang.com/chengjiao/1717527_1_2.htm
金茂洞庭生态创新城,岳阳楼区,,金茂洞庭生态创新城 3室2厅 96.89平米,3室2厅,96.89,,,57,5982元,2024-12-12,市场信息,https://yueyang.esf.fang.com/chengjiao/1717540_1_2.htm
金茂洞庭生态创新城,岳阳楼区,,金茂洞庭生态创新城 3室2厅 107.39平米,3室2厅,107.39,,,53,4936元,2024-12-12,市场信息,https://yueyang.esf.fang.com/chengjiao/1717558_1_2.htm
金茂洞庭生态创新城,岳阳楼区,,金茂洞庭生态创新城 4室2厅 140平米,4室2厅,140,,,104,7465元,2024-11-20,市场信息,https://yueyang.esf.fang.com/chengjiao/283607_1_2.htm
金茂洞庭生态创新城,岳阳楼区,,金茂洞庭生态创新城 3室2厅 107平米,3室2厅,107,,,66,6215元,2024-11-19,市场信息,https://yueyang.esf.fang.com/chengjiao/283613_1_2.htm
金茂洞庭生态创新城,岳阳楼区,,金茂洞庭生态创新城 3室2厅 107.3平米,3室2厅,107.3,,,68,6412元,2024-11-18,市场信息,https://yueyang.esf.fang.com/chengjiao/283635_1_2.htm
金茂洞庭生态创新城,岳阳楼区,,金茂洞庭生态创新城 4室2厅 128.35平米,4室2厅,128.35,,,78,6078元,2024-10-21,市场信息,https://yueyang.esf.fang.com/chengjiao/283465_1_2.htm
金茂洞庭生态创新城,岳阳楼区,,金茂洞庭生态创新城 3室2厅 107平米,3室2厅,107,,,69,6524元,2024-10-20,市场信息,https://yueyang.esf.fang.com/chengjiao/283440_1_2.htm
金茂洞庭生态创新城,岳阳楼区,,金茂洞庭生态创新城 3室2厅 107.78平米,3室2厅,107.78,,,66,6124元,2024-09-16,市场信息,https://yueyang.esf.fang.com/chengjiao/283299_1_2.htm
