community,district,business_area,title,room_type,area,orientation,floor_info,total_price,unit_price,deal_date,source,url
美生滨江花月,包河,葛大店,美生滨江花月 1室1厅 51.22平米,1室1厅,51.22,,,60,11773元,2023-02-03,市场信息,https://hf.esf.fang.com/chengjiao/1048790_1_2.htm
美生滨江花月,包河,葛大店,美生滨江花月 3室2厅 112.58平米,3室2厅,112.58,,,229,20358元,2023-01-08,市场信息,https://hf.esf.fang.com/chengjiao/1055417_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山二期 3室2厅 88.26平米,3室2厅,88.26,,,200,22751元,2024-03-24,市场信息,https://hf.esf.fang.com/chengjiao/1084147_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山二期 3室2厅 93.28平米,3室2厅,93.28,,,205,21977元,2024-03-21,市场信息,https://hf.esf.fang.com/chengjiao/1083935_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 3室2厅 93.06平米,3室2厅,93.06,,,213,22995元,2024-03-17,市场信息,https://hf.esf.fang.com/chengjiao/1083548_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山二期 3室2厅 93.8平米,3室2厅,93.8,,,205,21856元,2024-03-14,市场信息,https://hf.esf.fang.com/chengjiao/1083468_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山二期 3室2厅 93.37平米,3室2厅,93.37,,,206,22128元,2024-03-02,市场信息,https://hf.esf.fang.com/chengjiao/1082169_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 3室2厅 92.48平米,3室2厅,92.48,,,187,20318元,2024-02-28,市场信息,https://hf.esf.fang.com/chengjiao/1081865_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山二期 3室2厅 91.84平米,3室2厅,91.84,,,235,25660元,2024-01-28,市场信息,https://hf.esf.fang.com/chengjiao/1080607_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山二期 3室2厅 93.7平米,3室2厅,93.7,,,214,22893元,2024-01-17,市场信息,https://hf.esf.fang.com/chengjiao/1080450_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山二期 3室2厅 87.32平米,3室2厅,87.32,,,225,25768元,2023-11-29,市场信息,https://hf.esf.fang.com/chengjiao/1077924_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 3室1厅 93.12平米,3室1厅,93.12,,,202,21747元,2023-11-24,市场信息,https://hf.esf.fang.com/chengjiao/1077654_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 4室2厅 93.08平米,4室2厅,93.08,,,227,24388元,2023-10-22,市场信息,https://hf.esf.fang.com/chengjiao/1075694_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 3室1厅 93.9平米,3室1厅,93.9,,,226,24122元,2023-10-11,市场信息,https://hf.esf.fang.com/chengjiao/1074683_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 4室1厅 92.3平米,4室1厅,92.3,,,209,22731元,2023-10-02,市场信息,https://hf.esf.fang.com/chengjiao/1074125_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山二期 3室2厅 113.52平米,3室2厅,113.52,,,325,28630元,2023-09-23,市场信息,https://hf.esf.fang.com/chengjiao/1073950_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 3室1厅 92.37平米,3室1厅,92.37,,,231,25009元,2023-09-21,市场信息,https://hf.esf.fang.com/chengjiao/1073446_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 3室2厅 95.06平米,3室2厅,95.06,,,233,24574元,2023-09-19,市场信息,https://hf.esf.fang.com/chengjiao/1073654_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 3室1厅 95.06平米,3室1厅,95.06,,,235,24774元,2023-09-11,市场信息,https://hf.esf.fang.com/chengjiao/1072405_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山二期 4室1厅 141.06平米,4室1厅,141.06,,,640,45371元,2023-09-08,市场信息,https://hf.esf.fang.com/chengjiao/1072479_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 4室1厅 91.53平米,4室1厅,91.53,,,232,25387元,2023-09-03,市场信息,https://hf.esf.fang.com/chengjiao/1072827_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 3室2厅 90.9平米,3室2厅,90.9,,,224,24698元,2023-08-15,市场信息,https://hf.esf.fang.com/chengjiao/1070969_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山二期 4室2厅 119.72平米,4室2厅,119.72,,,549,45857元,2023-08-13,市场信息,https://hf.esf.fang.com/chengjiao/1070960_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山二期 4室2厅 91.98平米,4室2厅,91.98,,,275,29985元,2023-08-05,市场信息,https://hf.esf.fang.com/chengjiao/1070805_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 3室2厅 93.9平米,3室2厅,93.9,,,225,23962元,2023-08-03,市场信息,https://hf.esf.fang.com/chengjiao/1070530_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 3室2厅 92.37平米,3室2厅,92.37,,,219,23807元,2023-07-22,市场信息,https://hf.esf.fang.com/chengjiao/1069675_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山二期 3室2厅 93.74平米,3室2厅,93.74,,,269,28750元,2023-06-04,市场信息,https://hf.esf.fang.com/chengjiao/1067620_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山二期 3室2厅 93.8平米,3室2厅,93.8,,,271,28892元,2023-05-24,市场信息,https://hf.esf.fang.com/chengjiao/1062065_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 3室2厅 91.53平米,3室2厅,91.53,,,273,29892元,2023-03-19,市场信息,https://hf.esf.fang.com/chengjiao/1058243_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 3室2厅 92.48平米,3室2厅,92.48,,,271,29304元,2023-03-17,市场信息,https://hf.esf.fang.com/chengjiao/1056961_1_2.htm
万科蓝山二期,滨湖新区,新省府,万科蓝山一期 4室1厅 92.3平米,4室1厅,92.3,,,270,29307元,2023-03-06,市场信息,https://hf.esf.fang.com/chengjiao/1057358_1_2.htm
